price,bedrooms,bathrooms,sqft_living,floors,waterfront,yr_built,condition
1950000.0,7,3.5,4640,2.0,0,1965,3
238000.0,4,1.0,1400,1.5,0,1959,3
750000.0,6,1.75,2750,2.0,0,1973,4
331500.0,4,2.5,2050,2.0,0,1998,3
460000.0,4,3.0,2230,1.0,0,1978,3
404950.0,4,2.25,2340,1.0,0,1982,4
880000.0,3,2.5,2870,2.0,0,2014,3
863000.0,4,2.5,4120,2.0,0,1997,3
638700.0,3,1.75,2080,1.0,0,1960,3
435000.0,3,2.5,1840,2.0,0,2008,3
260000.0,3,1.0,1180,1.5,0,1959,4
671500.0,5,2.75,2160,1.5,0,1927,5
610000.0,3,1.0,1180,1.5,0,1907,3
405000.0,2,0.75,1160,1.0,0,1937,4
338900.0,4,2.5,1830,2.0,0,2003,3
720000.0,4,4.0,3200,2.0,0,2004,3
442000.0,5,3.0,2560,1.5,0,1927,4
650000.0,5,2.75,2550,1.5,0,1902,5
263500.0,3,1.75,1330,1.0,0,1981,3
300000.0,2,1.0,1220,1.0,0,1963,4
266000.0,3,2.5,1805,2.0,0,2009,3
930000.0,4,4.0,6050,2.5,0,2009,3
530000.0,4,2.5,2320,2.0,0,2004,3
180000.0,3,1.0,1384,1.0,0,1965,4
619000.0,3,2.5,2720,2.0,0,2005,3
264000.0,3,1.5,1820,1.0,0,1962,4
730000.0,2,2.25,2130,1.5,0,1941,4
439000.0,4,2.25,2060,2.0,0,1975,3
268500.0,4,1.75,1420,1.0,0,1981,4
330000.0,3,1.75,1510,1.0,0,1985,3
640000.0,3,2.5,2160,1.5,0,1903,3
900000.0,3,2.5,3180,2.0,0,1978,4
370000.0,3,2.25,2110,2.0,0,1985,4
685000.0,3,2.0,2060,1.5,0,1931,5
505000.0,3,1.5,1830,1.0,0,1981,3
265000.0,3,1.75,1820,1.0,0,1966,4
290000.0,3,2.5,1610,2.0,0,2006,3
296000.0,4,2.5,1780,2.0,0,2006,3
360000.0,4,2.5,1840,2.0,0,1996,3
240500.0,3,1.75,1460,1.0,0,1997,3
372500.0,2,2.5,1400,2.0,0,2007,3
595000.0,3,2.5,3370,2.0,0,2004,3
515000.0,4,3.0,3590,2.0,0,1997,3
1220000.0,4,2.25,3200,2.0,0,1962,4
507000.0,2,1.75,1670,1.0,0,2004,3
399950.0,4,2.0,2420,1.0,0,1984,3
185000.0,3,1.75,1430,2.0,0,1994,3
460000.0,3,1.75,1440,1.0,0,1980,3
435500.0,3,2.25,1450,2.0,0,1985,3
469000.0,4,2.75,3550,1.0,0,1966,5
531000.0,2,3.0,1270,2.0,0,2000,3
443500.0,2,1.0,940,1.0,0,1949,3
223000.0,3,2.0,1670,1.0,0,1990,3
590000.0,4,3.5,3100,2.0,0,1996,3
340000.0,2,2.5,1100,3.0,0,1997,3
650000.0,3,2.0,1870,1.0,0,1925,4
533600.0,3,2.5,1930,2.0,0,1990,4
695000.0,3,2.75,2540,2.0,0,2005,3
242000.0,3,1.75,1280,1.5,0,1988,4
425000.0,3,2.25,1820,1.0,0,1967,3
525000.0,3,2.25,1490,2.0,0,1981,3
485000.0,3,2.5,1880,2.0,0,1988,3
175000.0,3,1.0,1250,1.0,0,1971,3
210000.0,3,2.0,1440,1.0,0,1983,3
260000.0,3,2.5,1920,2.0,0,1989,3
577000.0,3,2.5,2060,1.0,0,1976,3
200000.0,3,1.5,1210,1.0,0,1958,4
605000.0,2,1.75,1760,1.0,0,1927,4
325000.0,3,1.0,990,1.0,0,1947,4
289500.0,3,1.0,960,1.0,0,1944,4
559950.0,3,2.5,1660,3.0,0,2014,3
1042500.0,3,1.75,1900,1.0,0,1941,4
543500.0,3,2.25,1270,1.0,0,1970,3
480000.0,4,2.25,3250,2.0,0,1983,4
218000.0,3,1.0,960,1.0,0,1982,5
565000.0,2,1.75,1330,1.0,0,1914,4
426700.0,3,1.75,2080,1.0,0,1968,5
650000.0,3,2.5,2690,1.0,0,1957,3
542000.0,2,1.0,890,1.0,0,1910,3
415000.0,3,1.75,1070,1.0,0,1977,3
214000.0,3,1.0,1200,1.0,0,1953,4
245000.0,3,1.5,1360,2.0,0,1949,5
314500.0,3,2.0,2050,1.0,0,1993,3
1120000.0,3,1.5,3000,2.0,0,1924,5
378000.0,2,2.0,1300,1.0,0,1963,3
305000.0,4,2.5,2250,1.0,0,1982,3
595000.0,5,2.75,3740,1.0,0,1978,4
729500.0,3,2.5,1660,3.0,0,2015,3
430000.0,3,2.5,2360,2.0,0,2003,3
240000.0,3,1.75,1760,1.0,0,1987,3
545000.0,3,1.75,1680,1.5,0,1916,3
530000.0,3,1.75,1320,1.0,0,1918,3
157000.0,1,1.0,870,1.0,0,1939,3
425000.0,4,1.0,1260,1.5,0,1925,3
220000.0,3,1.0,1000,1.0,0,1944,3
521000.0,4,1.75,2020,1.0,0,1976,4
325000.0,3,1.0,1920,1.0,0,1952,3
597500.0,3,2.0,2150,1.5,0,1911,4
337000.0,3,2.5,1470,2.0,0,1999,3
1000000.0,3,2.5,3180,2.0,0,1991,3
3070000.0,3,2.5,3930,1.0,1,1957,4
495000.0,3,1.0,990,1.0,0,1943,3
748000.0,4,3.5,2770,2.0,0,2001,3
888000.0,3,1.5,1250,1.0,0,1953,4
269900.0,3,1.75,1140,1.0,0,1986,3
496500.0,4,2.5,2250,1.0,0,1967,3
475000.0,3,2.5,1640,2.0,0,1969,3
312000.0,3,1.5,1255,3.0,0,2004,3
323000.0,3,1.0,1290,1.0,0,1976,3
331000.0,3,1.75,1300,1.0,0,1986,3
306000.0,3,1.5,1220,3.0,0,2007,3
655000.0,4,2.5,2630,3.0,0,2002,3
290000.0,3,1.5,1950,1.0,0,1959,4
1250000.0,4,3.25,3160,2.0,0,1965,5
460000.0,3,1.75,1550,1.0,0,1949,4
435000.0,4,2.5,1700,1.0,0,1940,4
664000.0,4,2.75,2510,1.0,0,1978,5
865000.0,4,1.75,1800,2.0,0,1921,4
385000.0,3,1.75,1800,1.0,0,1968,3
497000.0,3,2.25,1870,1.0,0,1975,3
280000.0,2,1.0,1010,1.0,0,1925,4
188000.0,2,1.5,1120,1.0,0,1924,3
478500.0,3,1.0,2090,1.0,0,1969,3
1145000.0,4,3.5,4370,2.0,0,2001,3
222000.0,3,2.0,1440,1.0,0,1981,4
799000.0,4,3.0,2580,2.0,0,1984,3
609900.0,4,2.5,3190,2.0,0,2006,3
413000.0,4,3.5,2380,2.0,0,1995,4
400000.0,4,1.0,1420,1.5,0,1930,3
802541.0,5,2.75,2990,2.0,0,2014,3
320000.0,3,2.5,2680,2.0,0,1990,3
507000.0,4,2.5,2730,2.0,0,2006,3
387500.0,3,1.0,1220,1.0,0,1946,3
396000.0,3,1.0,1500,1.0,0,1967,3
373000.0,3,1.75,1830,1.0,0,1958,3
1484900.0,5,2.5,4570,2.0,0,1965,5
359900.0,4,2.25,2470,2.0,0,1983,3
410000.0,2,1.0,800,1.0,0,1927,3
690000.0,4,2.5,2900,2.0,0,1992,3
245000.0,3,2.0,1410,1.0,0,1985,3
700000.0,5,2.5,2830,1.0,0,1979,5
268000.0,4,1.75,1680,1.0,0,1977,3
225000.0,3,1.75,1760,1.0,0,1979,3
980000.0,4,2.25,2240,2.0,0,1976,3
795000.0,2,1.0,1380,1.5,0,1905,3
195000.0,2,1.0,820,1.0,0,1953,3
480000.0,4,2.0,2180,1.0,0,1950,2
485000.0,4,2.0,1400,1.0,0,1900,3
130000.0,2,1.0,880,1.0,0,1928,3
325000.0,2,1.0,1060,1.0,0,1946,4
440000.0,3,1.75,1530,1.0,0,1984,4
550000.0,4,1.75,2480,1.0,0,1958,3
310000.0,3,1.75,1490,1.0,0,1967,5
530000.0,3,2.5,3660,2.0,0,1989,4
390000.0,4,2.5,2340,2.0,0,1993,3
243000.0,3,1.75,1450,1.0,0,1981,4
639000.0,4,2.5,2210,2.0,0,1990,3
215000.0,4,1.0,1130,1.0,0,1969,4
405000.0,5,1.75,1550,1.0,0,1961,3
250000.0,4,1.75,1710,1.0,0,1968,5
405500.0,3,1.5,1010,1.0,0,1954,5
452000.0,6,2.25,2660,2.0,0,1937,3
730000.0,6,2.25,2660,2.0,0,1937,3
267000.0,3,2.0,1300,1.0,0,1994,3
289950.0,3,2.5,1670,2.0,0,2002,3
565000.0,2,1.0,960,1.0,0,1911,5
1578000.0,4,3.25,4670,2.0,0,1988,4
636000.0,3,2.5,2140,2.0,0,2007,3
350000.0,5,3.0,2520,1.0,0,2004,3
320000.0,3,1.5,1650,1.0,0,1978,5
210000.0,2,1.75,1440,1.0,0,1978,4
245000.0,2,1.0,1050,1.0,0,1950,3
328000.0,3,1.75,1470,1.0,0,1983,3
985000.0,4,2.25,4230,2.0,0,1989,3
501000.0,3,1.75,1970,1.0,0,1976,5
315000.0,3,2.25,1540,2.0,0,1992,3
403000.0,3,2.75,2090,2.0,0,2012,3
550000.0,3,2.0,2380,2.0,0,1934,4
347500.0,4,2.5,2156,2.0,0,2012,3
365000.0,4,2.25,2070,2.0,0,1986,4
588000.0,3,1.0,1910,1.0,0,1951,4
605000.0,3,1.75,1920,1.0,0,1977,4
1300000.0,3,3.25,3400,2.0,0,1937,4
233000.0,3,2.0,1400,1.0,0,1974,3
360000.0,4,2.5,2210,2.0,0,1997,3
459000.0,2,1.75,1170,1.0,0,1929,3
740000.0,3,2.0,2100,1.0,0,1995,4
305000.0,3,1.0,1160,1.0,0,1967,3
395000.0,3,1.0,1500,1.0,0,1925,3
560000.0,4,2.5,2940,2.0,0,2000,3
650000.0,4,1.75,2010,1.0,0,1963,4
449950.0,3,2.5,2170,2.0,0,2003,3
517500.0,3,1.5,1430,1.0,0,1940,4
435000.0,4,1.5,1510,1.0,0,1970,3
329999.0,3,1.0,1150,1.0,0,1952,3
950000.0,3,1.75,2150,1.0,0,1960,5
447000.0,3,1.0,1370,1.0,0,1944,5
699800.0,2,2.5,2380,1.0,0,2010,3
850000.0,3,1.75,1370,1.0,0,1911,5
316500.0,3,1.75,1600,1.0,0,1979,3
942500.0,5,3.5,3750,1.0,0,1981,4
1310000.0,2,2.25,3950,2.0,0,1991,3
856600.0,4,2.25,2400,1.0,0,1964,4
405600.0,5,1.5,2830,2.5,0,1918,4
565000.0,4,2.5,2440,2.0,0,1996,3
400000.0,3,2.25,1190,2.0,0,2008,3
330000.0,3,2.0,1400,1.0,0,1997,3
374950.0,4,2.75,2730,2.0,0,2005,3
405300.0,3,2.75,2390,1.0,0,1983,5
560000.0,3,2.25,2060,2.0,0,1984,3
824000.0,4,2.25,2490,1.0,0,1961,4
260000.0,3,1.75,1100,1.0,0,1984,5
760000.0,4,2.5,2430,1.0,0,1965,5
405000.0,3,2.5,3170,2.0,0,1995,3
429900.0,4,2.5,2640,2.0,0,1987,3
341500.0,3,1.5,1130,1.0,0,1961,4
465250.0,5,2.0,1940,1.5,0,1957,3
450000.0,2,2.0,1100,1.5,0,1912,3
390000.0,3,1.0,1200,1.0,0,1955,4
420000.0,3,2.25,2000,1.0,0,1963,4
269950.0,3,2.5,1890,2.0,0,2002,3
493000.0,4,2.0,1910,1.0,0,1910,3
370000.0,4,2.5,2710,2.0,0,1998,3
2250000.0,5,4.25,4860,1.5,0,1905,5
305000.0,3,1.0,1250,1.0,0,1967,5
400000.0,3,1.75,1590,1.5,0,1938,5
320000.0,3,1.5,1240,2.0,0,2009,3
715000.0,4,1.0,2000,2.0,0,1911,4
650000.0,6,2.75,3610,1.5,0,1966,4
218000.0,5,1.75,1930,1.0,0,1966,4
500000.0,2,1.0,1280,1.0,0,1964,3
460000.0,4,2.0,2090,1.0,0,1984,4
232500.0,3,1.5,1940,1.0,0,1969,4
408200.0,3,2.5,1800,2.0,0,1990,4
522000.0,3,1.75,1730,1.0,0,1980,4
675000.0,4,2.5,2810,2.0,0,1982,3
1355000.0,4,3.5,3550,1.0,0,1999,3
249950.0,4,1.0,1330,1.5,0,1952,3
210000.0,2,1.0,750,1.0,0,1950,3
429950.0,4,1.0,1760,1.0,0,1947,3
737500.0,4,2.5,3200,2.0,0,1993,3
710000.0,4,2.0,1740,1.0,0,1958,5
470000.0,3,2.5,2100,2.0,0,1999,3
1100000.0,4,3.5,4270,1.0,0,1993,4
650000.0,3,2.0,1340,1.5,0,1913,3
1216000.0,4,2.5,3190,1.0,0,1967,5
422120.0,3,2.5,1630,2.0,0,1987,3
625000.0,5,2.5,2990,2.0,0,2007,3
385200.0,4,1.0,1550,1.5,0,1954,3
500000.0,3,2.25,1690,2.0,0,1989,3
308000.0,4,2.25,1960,2.0,0,1989,3
565000.0,3,2.75,2390,1.0,0,1977,5
581000.0,3,2.5,2600,2.0,0,2004,3
361000.0,3,2.0,1950,1.0,0,1999,3
345000.0,3,1.0,1250,1.0,0,1964,4
419000.0,2,2.25,1180,2.0,0,2008,3
347000.0,3,2.5,1680,2.0,0,2004,3
625000.0,4,2.25,2220,2.0,0,1989,3
2400000.0,4,4.25,4890,2.0,0,1999,3
379000.0,3,3.25,2660,2.5,0,2014,3
310000.0,3,1.5,1150,2.0,0,1988,3
250000.0,2,2.0,1130,1.0,0,1941,4
682000.0,5,2.75,2760,2.0,0,2005,3
246500.0,3,2.0,1430,1.0,0,1992,3
325000.0,3,1.0,1490,1.5,0,1932,4
310950.0,4,2.5,2030,2.0,0,2004,3
1100000.0,3,2.0,3010,2.0,0,1931,5
287500.0,3,1.0,1810,1.0,0,1954,4
431000.0,3,1.0,1810,1.0,0,1954,4
226000.0,3,1.0,970,1.0,0,1968,3
825000.0,3,1.75,2010,1.5,0,1926,5
175000.0,4,1.0,1300,1.5,0,1947,3
465750.0,3,1.5,1260,1.0,0,1959,3
659000.0,4,2.25,2610,2.0,0,1983,3
595000.0,3,1.75,1910,1.0,0,1941,3
350000.0,3,2.25,1780,2.0,0,1987,4
270000.0,4,2.25,1900,1.0,0,1975,4
662500.0,6,2.25,2450,1.0,0,1957,3
249900.0,3,1.75,1380,1.0,0,1939,4
324500.0,3,1.75,1920,1.0,0,1977,4
430000.0,2,1.75,1350,1.0,0,2004,3
419950.0,2,1.75,1350,1.0,0,2004,3
285000.0,4,1.75,2510,1.0,0,1962,4
332000.0,4,2.5,2470,2.0,0,2002,3
282000.0,4,1.75,1660,1.0,0,1956,3
320000.0,3,1.0,1340,1.0,0,1987,3
428750.0,3,1.0,1620,1.5,0,1911,4
330000.0,3,2.25,2300,2.0,0,1977,3
456500.0,4,3.5,2000,3.0,0,2008,3
352000.0,3,2.25,1640,1.0,0,1972,4
664000.0,4,2.0,1530,1.5,0,1912,4
628000.0,3,1.75,4000,1.0,0,1987,3
512000.0,3,1.75,1610,1.0,0,1977,3
254000.0,3,2.0,2070,1.0,0,1969,4
535800.0,4,2.5,1900,2.0,0,1994,3
287653.0,3,1.0,1050,1.0,0,1960,4
438000.0,3,2.5,1520,2.0,0,2006,3
450000.0,4,1.75,2390,1.0,0,1949,3
327000.0,5,2.75,2400,2.0,0,1998,3
370500.0,4,2.5,1790,2.0,0,2005,3
265000.0,3,2.5,1720,2.0,0,1993,3
450000.0,4,2.75,2980,1.0,0,1979,4
425000.0,3,1.0,1520,1.5,0,1988,5
166600.0,3,1.75,1150,1.0,0,1977,4
245000.0,1,0.75,380,1.0,0,1963,3
565000.0,3,1.0,910,1.0,0,1951,3
539900.0,3,1.75,1650,1.0,0,1976,3
910000.0,3,3.5,2480,2.0,0,2010,3
280000.0,4,2.5,2050,2.0,0,1990,3
275000.0,3,2.25,1420,2.0,0,1989,4
467000.0,3,2.5,3460,2.0,0,2001,3
457500.0,3,2.5,1500,2.0,0,1996,3
381156.0,2,1.0,1320,1.0,0,1908,4
289999.0,5,2.5,2180,1.0,0,1977,4
642450.0,3,1.75,1830,1.0,0,1919,3
469950.0,3,2.25,1620,1.0,0,1962,3
795000.0,3,2.0,2920,1.0,0,1975,5
785000.0,4,2.5,3300,2.0,0,1984,3
860000.0,3,2.25,3060,2.0,0,1983,3
1095000.0,0,0.0,3064,3.5,0,1990,3
147500.0,3,1.0,1530,1.0,0,1959,3
390000.0,3,2.0,1910,1.0,0,1978,3
229000.0,3,1.0,1020,1.0,0,1954,3
185000.0,3,1.0,1150,1.0,0,1932,3
414900.0,3,1.5,1260,1.0,0,1941,3
200000.0,4,2.0,1920,1.0,0,1914,2
225000.0,4,2.25,1800,1.0,0,1969,3
720000.0,3,1.75,2040,2.0,0,1924,5
930000.0,4,2.5,2200,2.0,0,1908,5
1270000.0,5,2.5,3200,1.0,0,1952,3
700000.0,5,3.25,2400,2.0,0,1928,4
466000.0,2,1.5,1140,3.0,0,2005,3
374000.0,3,1.5,1330,1.0,0,1976,3
480000.0,3,2.5,1940,2.0,0,1994,4
740000.0,3,2.5,3000,2.0,0,1995,3
1010000.0,4,1.0,1820,1.5,0,1923,3
395000.0,4,2.5,2910,2.0,0,2002,3
340000.0,2,1.0,1090,1.0,0,1954,3
209000.0,3,2.0,1230,2.0,0,2003,3
431650.0,5,2.5,1710,1.5,0,1962,3
980000.0,5,2.5,3160,1.0,0,1971,4
660000.0,3,2.5,2680,2.0,0,1993,3
730000.0,4,2.25,2190,2.0,0,1977,4
291500.0,3,1.75,1260,1.0,0,1988,4
905000.0,4,3.5,2970,2.0,0,1997,3
800000.0,4,2.5,2570,1.5,0,1993,3
839900.0,4,3.5,3810,1.0,0,2013,3
200000.0,1,1.5,1010,2.0,0,2007,3
300000.0,3,2.0,1480,1.0,0,1979,4
530000.0,3,1.75,1250,1.5,0,1942,5
314950.0,3,2.25,1654,2.0,0,1995,3
255000.0,3,1.75,1410,1.0,0,1960,5
550000.0,5,2.75,2160,1.0,0,1950,5
435000.0,3,1.0,1400,1.0,0,1917,4
234000.0,3,1.75,1420,1.0,0,1966,4
615000.0,4,2.25,2500,1.0,0,1975,3
205000.0,3,2.0,1410,1.0,0,1985,3
384000.0,4,1.75,2100,1.0,0,1955,4
324000.0,3,2.5,1750,2.0,0,1994,3
645000.0,3,1.75,2070,1.0,0,1946,4
570000.0,3,3.25,1570,2.0,0,2007,3
324000.0,3,2.5,1920,2.0,0,1999,3
270000.0,2,1.0,1000,1.0,0,1943,3
290000.0,5,1.5,2120,1.5,0,1962,5
250000.0,3,2.0,1440,1.0,0,1965,3
342000.0,3,1.75,1660,2.0,0,1990,3
255000.0,3,1.5,1340,1.0,0,1958,4
800000.0,3,2.25,2380,1.0,0,1972,4
451000.0,3,1.75,1560,1.5,0,1926,3
990000.0,4,2.5,2780,1.0,0,1967,3
288400.0,4,2.5,1860,1.0,0,1983,4
420000.0,3,1.5,2390,2.0,0,1920,3
359000.0,2,2.75,1370,2.0,0,2009,3
390000.0,4,3.0,2570,1.0,0,1988,3
300000.0,3,2.5,1320,2.0,0,2005,3
545000.0,5,2.5,2520,1.0,0,1981,3
288349.0,3,1.0,1250,1.0,0,1972,4
299900.0,3,2.25,1560,1.0,0,1985,3
891000.0,4,2.0,2330,1.5,0,1925,5
1200000.0,3,2.0,3660,1.0,0,1947,4
378000.0,4,2.5,2790,2.0,0,2004,3
299995.0,2,1.0,1060,1.0,0,1951,4
253000.0,3,2.5,2020,1.0,0,1994,3
350000.0,3,2.25,1580,1.0,0,1979,3
565000.0,4,3.0,2020,1.5,0,1900,3
315000.0,2,1.0,970,1.0,0,1908,4
570000.0,4,3.0,1490,1.5,0,1915,5
971000.0,5,3.5,4390,2.0,0,2005,3
915000.0,5,2.5,2750,1.5,0,1910,5
419000.0,4,1.5,2150,1.0,0,1950,4
260000.0,4,1.75,1810,1.0,0,1977,3
1321500.0,3,3.0,2230,2.0,0,1990,3
369950.0,3,1.0,2430,1.0,0,1977,3
1029900.0,3,2.5,3680,2.0,0,1994,3
435000.0,5,1.0,1410,1.5,0,1929,3
601000.0,3,1.75,1330,1.0,0,1958,3
460500.0,3,1.0,1490,1.0,0,1963,3
720000.0,3,2.5,2020,3.0,0,2000,3
851000.0,4,2.5,3130,2.0,0,1996,3
550000.0,4,3.0,2670,2.0,0,1916,3
700000.0,4,1.0,1980,1.5,0,1920,3
323000.0,3,1.75,2100,1.0,0,1963,4
345500.0,3,1.0,1350,1.0,0,1944,5
378000.0,4,1.5,2140,1.0,0,1959,3
650000.0,4,2.0,2208,3.0,0,1917,5
385000.0,3,2.0,1010,1.0,0,1982,3
425000.0,2,1.0,970,1.0,0,1910,3
210000.0,4,2.0,1520,1.5,0,1920,5
630000.0,4,2.5,2740,2.0,0,1993,3
335000.0,3,1.75,1570,1.0,0,1953,3
196500.0,3,1.0,1320,1.0,0,1966,3
582800.0,4,2.75,2550,1.0,0,1986,3
440000.0,3,1.75,1560,1.0,0,1983,3
752500.0,4,2.25,2360,2.0,0,1974,4
532500.0,3,1.75,1330,2.0,0,1909,4
265000.0,3,1.0,1070,1.0,0,1950,4
397500.0,3,1.25,1510,1.0,0,1961,4
524250.0,3,2.5,1710,2.0,0,1999,3
765000.0,4,2.75,2790,2.0,0,1996,3
648000.0,4,2.5,2620,2.0,0,2001,3
469500.0,5,2.5,2970,1.0,0,1969,4
237500.0,3,1.75,1050,1.0,0,1975,4
216000.0,3,1.0,1280,1.0,0,1956,4
427200.0,3,1.0,1030,1.0,0,1963,4
280000.0,3,2.25,1900,1.0,0,1977,4
718000.0,5,3.0,3070,1.0,0,1968,4
420000.0,2,2.75,1760,2.0,0,2010,3
379000.0,2,1.0,930,1.0,0,1952,3
326100.0,2,1.0,880,1.0,0,1942,3
535000.0,3,2.5,1360,3.0,0,2003,3
283000.0,4,2.75,2130,1.0,0,1992,3
260000.0,3,1.0,1480,1.5,0,1940,3
399000.0,4,1.0,1500,1.5,0,1951,4
484950.0,3,2.25,1670,2.0,0,1987,3
640000.0,4,1.75,2060,1.0,0,1960,4
585000.0,4,2.5,2160,1.0,0,1952,4
645000.0,4,2.0,2780,1.0,0,1955,3
253000.0,3,2.0,1490,1.0,0,1988,3
178500.0,2,1.0,740,1.0,0,1953,3
291000.0,4,2.5,1860,2.0,0,1991,4
199950.0,2,2.75,1590,1.5,0,1920,3
553500.0,2,1.0,850,1.0,0,1922,3
189950.0,2,1.0,1030,1.0,0,1981,3
289000.0,3,2.0,1850,1.0,0,1988,3
700000.0,4,2.0,1830,2.0,0,1908,3
270000.0,3,2.0,1560,1.0,0,1967,3
258000.0,4,1.75,1730,1.0,0,1977,3
530000.0,3,2.5,1930,2.0,0,2005,3
245000.0,3,2.25,1422,2.0,0,2012,3
563000.0,3,2.0,1380,1.5,0,1917,4
515000.0,3,2.5,2430,2.0,0,2001,3
325000.0,4,2.5,2610,2.0,0,1987,3
540000.0,3,2.25,2000,2.0,0,1996,3
280300.0,2,1.0,920,1.0,0,1949,4
460000.0,4,1.75,1750,1.5,0,1926,5
475000.0,3,1.75,2020,1.0,0,1981,4
900000.0,4,2.25,2460,1.0,0,1957,4
538200.0,4,3.0,1780,1.0,0,1964,4
429000.0,2,1.0,1080,1.0,0,1922,3
164808.0,3,1.0,1250,1.0,0,1980,3
520000.0,4,2.25,1870,2.0,0,1977,3
475000.0,3,1.75,1700,1.0,0,1977,3
283000.0,4,1.5,1480,1.0,0,1942,5
321500.0,4,2.5,1930,2.0,0,2000,3
840000.0,4,2.75,3130,2.0,0,1993,4
287000.0,3,2.25,1370,2.0,0,1992,4
375000.0,3,1.75,960,1.0,0,1962,3
349500.0,3,1.75,1260,1.0,0,1969,4
446450.0,3,1.5,1480,1.0,0,1960,5
315000.0,4,2.5,1930,2.0,0,1992,4
271310.0,2,1.0,870,1.5,0,1906,2
315000.0,4,1.0,1300,1.5,0,1953,4
245000.0,3,1.75,1490,1.0,0,1990,4
543115.0,2,1.0,1380,1.0,0,1947,3
900000.0,4,2.0,1190,1.5,0,1945,3
2450000.0,4,4.25,4250,2.0,0,2008,4
554000.0,2,2.0,1920,1.0,0,2003,3
249900.0,3,1.75,2080,1.0,0,1950,5
768000.0,3,2.5,3220,2.0,0,1981,4
980000.0,4,3.0,3680,1.0,0,1967,3
395000.0,5,2.5,2070,1.0,0,1962,3
415000.0,3,1.75,1480,2.0,0,1995,3
380000.0,4,2.5,2000,2.0,0,2003,3
566000.0,3,2.5,1560,2.0,0,1999,3
218500.0,2,1.0,1600,1.0,0,1949,4
550000.0,4,2.5,1940,1.0,0,1976,4
512031.0,3,1.75,1540,1.0,0,1920,3
197500.0,2,1.0,820,1.0,0,1950,3
470000.0,3,2.25,1780,1.0,0,1977,3
590000.0,3,1.75,1560,1.0,0,1981,3
465000.0,4,2.25,2210,1.0,0,1977,4
499000.0,2,1.75,2040,1.0,0,1968,4
515000.0,3,2.25,1920,1.0,0,1972,3
716500.0,3,1.75,1930,1.0,0,1936,3
410000.0,3,2.0,1700,1.0,0,1944,3
850000.0,4,3.25,3450,2.0,0,1994,3
1050000.0,4,3.25,3440,2.0,0,1983,3
648000.0,4,2.5,2380,2.0,0,1992,3
620000.0,4,2.25,2400,1.5,0,1929,4
935000.0,4,4.5,5670,2.0,0,2008,3
379000.0,3,1.0,1140,1.0,0,1963,4
699000.0,3,1.75,1670,1.0,0,1952,3
528000.0,4,2.25,1910,1.0,0,1960,3
425000.0,3,1.75,1560,1.0,0,1974,4
249500.0,2,1.75,1500,1.0,0,1963,4
1035480.0,5,3.25,4475,2.0,0,2014,3
790000.0,4,2.75,2840,1.0,0,1961,4
399950.0,3,1.0,1020,1.0,0,1969,3
275000.0,3,1.5,1410,1.0,0,1953,3
550000.0,3,1.0,1520,1.5,0,1912,3
140000.0,1,1.0,730,1.0,0,1926,4
250000.0,3,1.0,1190,1.0,0,1954,3
318000.0,3,2.25,1410,2.0,0,1988,3
505000.0,2,1.0,1240,1.0,0,1962,3
470500.0,5,2.5,2500,1.0,0,1966,3
360000.0,3,1.0,1050,1.5,0,1954,3
1242500.0,4,2.75,2680,1.0,0,1962,4
986000.0,3,2.5,2380,1.0,0,1964,4
515000.0,2,1.0,1060,1.0,0,1906,3
320000.0,3,1.75,2300,1.0,0,1939,4
310000.0,4,3.0,2010,1.0,0,1951,5
356700.0,2,1.0,1090,1.0,0,1942,4
775000.0,4,1.75,2320,1.0,0,1956,3
325000.0,3,1.0,1040,1.0,0,1951,3
208000.0,4,2.75,1810,1.5,0,1962,3
825000.0,2,1.0,1150,1.0,1,1908,4
515000.0,3,2.5,2360,1.0,0,1990,3
490000.0,3,1.5,1970,1.5,0,1929,4
675000.0,4,3.0,2690,1.0,0,1954,3
360000.0,4,2.5,2080,1.0,0,1962,5
550000.0,4,2.5,2080,1.0,0,1962,5
225000.0,3,1.5,1370,1.0,0,1962,3
500000.0,3,2.75,3410,1.5,0,1967,4
385000.0,4,2.0,1850,1.0,0,1969,4
837700.0,5,2.75,3010,2.0,0,1994,3
448000.0,3,2.25,1530,2.0,0,2003,3
730000.0,5,1.75,2690,1.0,0,1952,4
575000.0,4,1.5,2810,1.0,0,1954,3
430000.0,3,1.75,1810,1.0,0,1976,4
435000.0,3,2.5,1560,2.0,0,2002,3
241000.0,3,1.0,1010,1.0,0,1973,4
453500.0,2,1.75,1000,1.0,0,1924,4
285000.0,2,1.5,990,3.0,0,2001,3
151000.0,2,1.0,720,1.0,0,1942,4
1570000.0,5,4.5,6070,2.0,0,2004,3
631000.0,5,2.0,2270,2.0,0,1905,3
285000.0,2,2.5,1380,2.0,0,2011,3
195000.0,3,1.0,1260,1.0,0,1959,4
817500.0,4,2.5,2910,2.0,0,1987,4
550000.0,3,2.0,1810,1.0,0,1960,4
1127000.0,4,2.5,3160,2.0,0,1995,4
609850.0,2,2.75,1910,3.0,0,2002,3
200000.0,3,1.0,1230,1.0,0,1947,3
367000.0,4,2.5,2960,2.0,0,2006,3
285167.0,3,2.25,2200,2.0,0,1988,3
275000.0,2,1.5,1270,1.0,0,1947,4
350900.0,4,2.5,2540,2.0,0,1992,3
660000.0,4,3.25,3030,2.0,0,1988,5
